"model","variables","dependencies","m","time.mean","minimality.mean","accuracy.mean"
"model_20120229_1103715736.xml",14,0,6,116.666666666667,0.5,1
"model_20120229_1103715736.xml",14,0,10,114.066666666667,0.464285714285714,1
"model_20120314_1438691117.xml",13,0,1,111.466666666667,1,1
"model_20120314_1438691117.xml",13,0,2,111.333333333333,0.666666666666667,1
"model_20120314_1438691117.xml",13,0,4,108.833333333333,0.555555555555556,1
"model_20120314_1438691117.xml",13,0,6,105.333333333333,0.5,1
"model_20120314_1438691117.xml",13,0,10,103.1,0.5,1
"model_20120328_1227899142.xml",21,2,1,144.933333333333,1,1
"model_20120328_1227899142.xml",21,2,2,137.266666666667,0.5,1
"model_20120328_1227899142.xml",21,2,4,129.533333333333,0.388888888888889,1
"model_20120328_1227899142.xml",21,2,6,125.666666666667,0.288888888888889,1
"model_20120328_1227899142.xml",21,2,10,116.966666666667,0.255555555555556,1
"model_20120328_1309817018.xml",14,0,1,122.5,1,1
"model_20120328_1309817018.xml",14,0,2,117.033333333333,0.666666666666667,1
"model_20120328_1309817018.xml",14,0,4,114.333333333333,0.5,1
"model_20120328_1309817018.xml",14,0,6,114.933333333333,0.5,1
"model_20120328_1309817018.xml",14,0,10,112.666666666667,0.464285714285714,1
"model_20120328_1357539597.xml",18,1,1,136.4,1,1
"model_20120328_1357539597.xml",18,1,2,130.366666666667,0.833333333333333,0.833333333333333
"model_20120328_1357539597.xml",18,1,4,123.566666666667,0.611111111111111,0.833333333333333
"model_20120328_1357539597.xml",18,1,6,120.7,0.566666666666667,0.833333333333333
"model_20120328_1357539597.xml",18,1,10,114.833333333333,0.474074074074074,1
"model_20120328_1373483522.xml",13,2,1,120.7,1,1
"model_20120328_1373483522.xml",13,2,2,118.466666666667,0.666666666666667,1
"model_20120328_1373483522.xml",13,2,4,113.333333333333,0.555555555555556,1
"model_20120328_1373483522.xml",13,2,6,109.8,0.5,1
"model_20120328_1373483522.xml",13,2,10,114.9,0.5,1
"model_20120328_1412454948.xml",36,0,1,168.5,1,1
"model_20120328_1412454948.xml",36,0,2,161.566666666667,0.533333333333333,1
"model_20120328_1412454948.xml",36,0,4,146.566666666667,0.333333333333333,1
"model_20120328_1412454948.xml",36,0,6,136.766666666667,0.244444444444444,1
"model_20120328_1412454948.xml",36,0,10,131.933333333333,0.181481481481481,1
"model_20120328_1667195252.xml",24,1,1,145.9,1,1
"model_20120328_1667195252.xml",24,1,2,142.033333333333,0.5,1
"model_20120328_1667195252.xml",24,1,4,129.8,0.361111111111111,1
"model_20120328_1667195252.xml",24,1,6,133.333333333333,0.305555555555556,1
"model_20120328_1667195252.xml",24,1,10,127.333333333333,0.26984126984127,1
"model_20120328_1814590478.xml",36,0,1,171.866666666667,1,1
"model_20120328_1814590478.xml",36,0,2,164.833333333333,0.5,1
"model_20120328_1814590478.xml",36,0,4,142.166666666667,0.333333333333333,1
"model_20120328_1814590478.xml",36,0,6,135.9,0.244444444444444,1
"model_20120328_1814590478.xml",36,0,10,128.8,0.181481481481481,1
"model_20120328_1974817485.xml",13,0,1,122.333333333333,1,1
"model_20120328_1974817485.xml",13,0,2,115.3,0.666666666666667,1
"model_20120328_1974817485.xml",13,0,4,112.6,0.555555555555556,1
"model_20120328_1974817485.xml",13,0,6,109.766666666667,0.5,1
"model_20120328_1974817485.xml",13,0,10,110.8,0.5,1
"model_20120328_288933955.xml",17,3,1,125.166666666667,1,1
"model_20120328_288933955.xml",17,3,2,116.166666666667,0.666666666666667,1
"model_20120328_288933955.xml",17,3,4,113.433333333333,0.527777777777778,1
"model_20120328_288933955.xml",17,3,6,108.333333333333,0.483333333333333,1
"model_20120328_288933955.xml",17,3,10,109.833333333333,0.441666666666667,1
"model_20120328_361613983.xml",16,2,1,127.866666666667,1,1
"model_20120328_361613983.xml",16,2,2,121.2,0.666666666666667,1
"model_20120328_361613983.xml",16,2,4,118.233333333333,0.5,1
"model_20120328_361613983.xml",16,2,6,119.2,0.5,1
"model_20120328_361613983.xml",16,2,10,114.766666666667,0.458333333333333,1
"model_20120328_523540818.xml",10,0,1,110.466666666667,1,1
"model_20120328_523540818.xml",10,0,2,112.333333333333,0.666666666666667,1
"model_20120328_523540818.xml",10,0,4,105.233333333333,0.555555555555556,1
"model_20120328_523540818.xml",10,0,6,107.6,0.511111111111111,1
"model_20120328_523540818.xml",10,0,10,104,0.511111111111111,1
"model_20120328_573707444.xml",34,1,1,228.233333333333,1,1
"model_20120328_573707444.xml",34,1,2,190,0.55,1
"model_20120328_573707444.xml",34,1,4,170.933333333333,0.305555555555556,1
"model_20120328_573707444.xml",34,1,6,161.633333333333,0.261111111111111,1
"model_20120328_573707444.xml",34,1,10,139.166666666667,0.227777777777778,0.833333333333333
"model_20120328_593032745.xml",19,0,1,124.133333333333,1,1
"model_20120328_593032745.xml",19,0,2,125.966666666667,0.666666666666667,1
"model_20120328_593032745.xml",19,0,4,117.8,0.555555555555556,1
"model_20120328_593032745.xml",19,0,6,119.2,0.466666666666667,1
"model_20120328_593032745.xml",19,0,10,112.766666666667,0.437037037037037,1
"model_20120328_663906927.xml",28,1,1,166.3,1,1
"model_20120328_663906927.xml",28,1,2,148.8,0.5,1
"model_20120328_663906927.xml",28,1,4,139.933333333333,0.333333333333333,1
"model_20120328_663906927.xml",28,1,6,136.766666666667,0.333333333333333,1
"model_20120328_663906927.xml",28,1,10,124.366666666667,0.255952380952381,1
"model_20120328_794090001.xml",22,0,1,127.633333333333,1,1
"model_20120328_794090001.xml",22,0,2,126.1,0.5,1
"model_20120328_794090001.xml",22,0,4,121.133333333333,0.388888888888889,1
"model_20120328_794090001.xml",22,0,6,115.033333333333,0.277777777777778,1
"model_20120328_794090001.xml",22,0,10,116.7,0.277777777777778,1
"model_20120328_810464459.xml",17,0,1,111.033333333333,1,1
"model_20120328_810464459.xml",17,0,2,108.366666666667,0.666666666666667,1
"model_20120328_810464459.xml",17,0,4,110.066666666667,0.527777777777778,1
"model_20120328_810464459.xml",17,0,6,109.266666666667,0.483333333333333,1
"model_20120328_810464459.xml",17,0,10,102.5,0.441666666666667,1
"model_20120329_788560154.xml",55,0,1,174.166666666667,1,1
"model_20120329_788560154.xml",55,0,2,168.666666666667,0.5,1
"model_20120329_788560154.xml",55,0,4,151.666666666667,0.277777777777778,1
"model_20120329_788560154.xml",55,0,6,144.533333333333,0.233333333333333,1
"model_20120329_788560154.xml",55,0,10,142.3,0.155952380952381,1
"model_20120408_404695779.xml",70,1,1,617.6,1,1
"model_20120408_404695779.xml",70,1,2,571.566666666667,0.5,1
"model_20120408_404695779.xml",70,1,4,488.533333333333,0.305555555555556,1
"model_20120408_404695779.xml",70,1,6,421.666666666667,0.216666666666667,1
"model_20120408_404695779.xml",70,1,10,347.733333333333,0.117989417989418,1
"model_20120411_196667302.xml",26,3,1,151.833333333333,1,1
"model_20120411_196667302.xml",26,3,2,141.466666666667,0.75,1
"model_20120411_196667302.xml",26,3,4,132.233333333333,0.583333333333333,1
"model_20120411_196667302.xml",26,3,6,129.033333333333,0.583333333333333,1
"model_20120411_196667302.xml",26,3,10,121.566666666667,0.404761904761905,1
"model_20120412_1314362396.xml",12,0,1,123.3,1,1
"model_20120412_1314362396.xml",12,0,2,119.033333333333,0.666666666666667,1
"model_20120412_1314362396.xml",12,0,4,114.933333333333,0.555555555555556,1
"model_20120412_1314362396.xml",12,0,6,114.666666666667,0.5,1
"model_20120412_1314362396.xml",12,0,10,114.866666666667,0.5,1
"model_20120418_828883554.xml",52,0,1,243.533333333333,1,1
"model_20120418_828883554.xml",52,0,2,219.1,0.523809523809524,1
"model_20120418_828883554.xml",52,0,4,197.366666666667,0.342592592592593,0.916666666666667
"model_20120418_828883554.xml",52,0,6,172.266666666667,0.233333333333333,0.916666666666667
"model_20120418_828883554.xml",52,0,10,166.533333333333,0.184461152882206,1
"model_20120419_1397354511.xml",20,2,1,140.9,1,1
"model_20120419_1397354511.xml",20,2,2,136.4,0.666666666666667,1
"model_20120419_1397354511.xml",20,2,4,129.433333333333,0.388888888888889,1
"model_20120419_1397354511.xml",20,2,6,120.2,0.288888888888889,1
"model_20120419_1397354511.xml",20,2,10,118.2,0.255555555555556,1
"model_20120422_1648870831.xml",14,2,1,129.133333333333,1,1
"model_20120422_1648870831.xml",14,2,2,125.833333333333,0.666666666666667,1
"model_20120422_1648870831.xml",14,2,4,120.1,0.5,1
"model_20120422_1648870831.xml",14,2,6,118.833333333333,0.5,1
"model_20120422_1648870831.xml",14,2,10,115.2,0.464285714285714,1
"model_20120422_2100930135.xml",25,4,1,161.066666666667,1,1
"model_20120422_2100930135.xml",25,4,2,154.933333333333,0.555555555555556,1
"model_20120422_2100930135.xml",25,4,4,138.533333333333,0.472222222222222,0.833333333333333
"model_20120422_2100930135.xml",25,4,6,131.566666666667,0.361111111111111,0.833333333333333
"model_20120422_2100930135.xml",25,4,10,129.066666666667,0.325396825396825,0.833333333333333
"model_20120423_1196408273.xml",16,0,1,133.7,1,1
"model_20120423_1196408273.xml",16,0,2,122.766666666667,0.666666666666667,1
"model_20120423_1196408273.xml",16,0,4,116.166666666667,0.5,1
"model_20120423_1196408273.xml",16,0,6,118.266666666667,0.5,1
"model_20120423_1196408273.xml",16,0,10,113.3,0.458333333333333,1
"model_20120423_1625073325.xml",32,0,1,166.666666666667,1,1
"model_20120423_1625073325.xml",32,0,2,153.366666666667,0.533333333333333,1
"model_20120423_1625073325.xml",32,0,4,139.5,0.381111111111111,1
"model_20120423_1625073325.xml",32,0,6,135.866666666667,0.327777777777778,1
"model_20120423_1625073325.xml",32,0,10,126.933333333333,0.226851851851852,1
"model_20120424_1703152596.xml",59,0,1,202.3,1,1
"model_20120424_1703152596.xml",59,0,2,185.466666666667,0.5,1
"model_20120424_1703152596.xml",59,0,4,175.633333333333,0.333333333333333,1
"model_20120424_1703152596.xml",59,0,6,157.433333333333,0.244444444444444,1
"model_20120424_1703152596.xml",59,0,10,156,0.151322751322751,1
"model_20120425_1998125226.xml",71,0,1,207.766666666667,1,1
"model_20120425_1998125226.xml",71,0,2,198.933333333333,0.5,1
"model_20120425_1998125226.xml",71,0,4,189.566666666667,0.305555555555556,1
"model_20120425_1998125226.xml",71,0,6,173.233333333333,0.205555555555556,1
"model_20120425_1998125226.xml",71,0,10,155.466666666667,0.14021164021164,1
"model_20120510_220834497.xml",53,0,1,199.5,1,1
"model_20120510_220834497.xml",53,0,2,194.566666666667,0.558333333333333,1
"model_20120510_220834497.xml",53,0,4,172.8,0.351587301587302,1
"model_20120510_220834497.xml",53,0,6,163.533333333333,0.256666666666667,1
"model_20120510_220834497.xml",53,0,10,145.833333333333,0.18525641025641,1
"model_20120512_712347860.xml",13,0,1,128.666666666667,1,1
"model_20120512_712347860.xml",13,0,2,126.433333333333,0.666666666666667,1
"model_20120512_712347860.xml",13,0,4,120.7,0.555555555555556,1
"model_20120512_712347860.xml",13,0,6,119.233333333333,0.5,1
"model_20120512_712347860.xml",13,0,10,122,0.5,1
"model_20120513_373795895.xml",14,0,1,115.666666666667,1,1
"model_20120513_373795895.xml",14,0,2,120.066666666667,0.666666666666667,1
"model_20120513_373795895.xml",14,0,4,115.533333333333,0.5,1
"model_20120513_373795895.xml",14,0,6,110.5,0.5,1
"model_20120513_373795895.xml",14,0,10,112.033333333333,0.464285714285714,1
"model_20120515_1862354569.xml",15,1,1,124.6,1,1
"model_20120515_1862354569.xml",15,1,2,119.166666666667,0.666666666666667,1
"model_20120515_1862354569.xml",15,1,4,116.766666666667,0.5,1
"model_20120515_1862354569.xml",15,1,6,114.5,0.5,1
"model_20120515_1862354569.xml",15,1,10,112.2,0.464285714285714,1
"model_20120522_87989914.xml",35,20,1,523.233333333333,1,1
"model_20120522_87989914.xml",35,20,2,425.733333333333,0.555555555555556,1
"model_20120522_87989914.xml",35,20,4,323.366666666667,0.411111111111111,1
"model_20120522_87989914.xml",35,20,6,264.366666666667,0.347008547008547,1
"model_20120522_87989914.xml",35,20,10,173.666666666667,0.322875816993464,1
"model_20120528_1294065815.xml",13,0,1,124.8,1,1
"model_20120528_1294065815.xml",13,0,2,119.966666666667,0.666666666666667,1
"model_20120528_1294065815.xml",13,0,4,119.233333333333,0.555555555555556,1
"model_20120528_1294065815.xml",13,0,6,110.866666666667,0.5,1
"model_20120528_1294065815.xml",13,0,10,111.1,0.5,1
"model_20120529_2101702978.xml",35,23,1,288.766666666667,1,0.991666666666667
"model_20120529_2101702978.xml",35,23,2,253.133333333333,0.665,0.941666666666667
"model_20120529_2101702978.xml",35,23,4,200.133333333333,0.495,0.944444444444444
"model_20120529_2101702978.xml",35,23,6,171.733333333333,0.513333333333333,0.866666666666667
"model_20120529_2101702978.xml",35,23,10,144.266666666667,0.36797385620915,1
"model_20120531_2078087379.xml",17,3,1,131,1,1
"model_20120531_2078087379.xml",17,3,2,128.4,0.666666666666667,1
"model_20120531_2078087379.xml",17,3,4,124.066666666667,0.527777777777778,1
"model_20120531_2078087379.xml",17,3,6,119.433333333333,0.483333333333333,1
"model_20120531_2078087379.xml",17,3,10,114.366666666667,0.441666666666667,1
"model_20120609_84195762.xml",26,0,1,145.6,1,1
"model_20120609_84195762.xml",26,0,2,139.933333333333,0.5,1
"model_20120609_84195762.xml",26,0,4,131.033333333333,0.333333333333333,1
"model_20120609_84195762.xml",26,0,6,129.966666666667,0.333333333333333,1
"model_20120609_84195762.xml",26,0,10,128.033333333333,0.261904761904762,1
"model_20120627_1512389149.xml",11,2,1,123.766666666667,1,1
"model_20120627_1512389149.xml",11,2,2,121.566666666667,0.833333333333333,1
"model_20120627_1512389149.xml",11,2,4,116.766666666667,0.666666666666667,1
"model_20120627_1512389149.xml",11,2,6,117.166666666667,0.577777777777778,1
"model_20120627_1512389149.xml",11,2,10,111.633333333333,0.577777777777778,1
"model_20120701_1498696792.xml",11,0,1,110.633333333333,1,1
"model_20120701_1498696792.xml",11,0,2,110.233333333333,0.666666666666667,1
"model_20120701_1498696792.xml",11,0,4,109.166666666667,0.555555555555556,1
"model_20120701_1498696792.xml",11,0,6,102.066666666667,0.511111111111111,1
"model_20120701_1498696792.xml",11,0,10,105.166666666667,0.511111111111111,1
"model_20120701_899073101.xml",11,0,1,112.2,1,1
"model_20120701_899073101.xml",11,0,2,108.2,0.666666666666667,1
"model_20120701_899073101.xml",11,0,4,104.5,0.555555555555556,1
"model_20120701_899073101.xml",11,0,6,101.633333333333,0.511111111111111,1
"model_20120701_899073101.xml",11,0,10,102.3,0.511111111111111,1
"model_20120705_77954373.xml",22,0,1,127.466666666667,1,1
"model_20120705_77954373.xml",22,0,2,123.333333333333,0.5,1
"model_20120705_77954373.xml",22,0,4,115.833333333333,0.388888888888889,1
"model_20120705_77954373.xml",22,0,6,116.766666666667,0.277777777777778,1
"model_20120705_77954373.xml",22,0,10,113.433333333333,0.277777777777778,1
"model_20120710_919309758.xml",19,0,1,143.566666666667,1,1
"model_20120710_919309758.xml",19,0,2,139.633333333333,0.766666666666667,1
"model_20120710_919309758.xml",19,0,4,125.2,0.711111111111111,1
"model_20120710_919309758.xml",19,0,6,123.766666666667,0.666666666666667,1
"model_20120710_919309758.xml",19,0,10,118.833333333333,0.548148148148148,1
"model_20120717_770767926.xml",11,0,1,123.033333333333,1,1
"model_20120717_770767926.xml",11,0,2,117.6,0.666666666666667,1
"model_20120717_770767926.xml",11,0,4,116.3,0.555555555555556,1
"model_20120717_770767926.xml",11,0,6,110.966666666667,0.511111111111111,1
"model_20120717_770767926.xml",11,0,10,114.066666666667,0.511111111111111,1
"model_20120718_813832704.xml",11,1,1,108.866666666667,1,1
"model_20120718_813832704.xml",11,1,2,103.666666666667,0.666666666666667,1
"model_20120718_813832704.xml",11,1,4,105.8,0.555555555555556,1
"model_20120718_813832704.xml",11,1,6,106.666666666667,0.511111111111111,1
"model_20120718_813832704.xml",11,1,10,103.833333333333,0.511111111111111,1
"model_20120722_2065280700.xml",13,1,1,136.1,1,1
"model_20120722_2065280700.xml",13,1,2,130.133333333333,0.766666666666667,1
"model_20120722_2065280700.xml",13,1,4,120.3,0.666666666666667,1
"model_20120722_2065280700.xml",13,1,6,118.6,0.666666666666667,1
"model_20120722_2065280700.xml",13,1,10,115.533333333333,0.666666666666667,1
"model_20120725_1460954667.xml",97,1,1,406.8,1,1
"model_20120725_1460954667.xml",97,1,2,376.133333333333,0.730744810744811,1
"model_20120725_1460954667.xml",97,1,4,309.866666666667,0.457166907166907,0.996666666666667
"model_20120725_1460954667.xml",97,1,6,264.433333333333,0.33997113997114,1
"model_20120725_1460954667.xml",97,1,10,237.3,0.250875420875421,0.958333333333333
"model_20120728_275737618.xml",14,0,1,130.1,1,1
"model_20120728_275737618.xml",14,0,2,128.9,0.666666666666667,1
"model_20120728_275737618.xml",14,0,4,121.233333333333,0.5,1
"model_20120728_275737618.xml",14,0,6,122.333333333333,0.5,1
"model_20120728_275737618.xml",14,0,10,117.7,0.464285714285714,1
"model_20120731_787433291.xml",43,3,1,184.3,1,1
"model_20120731_787433291.xml",43,3,2,176.066666666667,0.583333333333333,1
"model_20120731_787433291.xml",43,3,4,153.866666666667,0.305555555555556,1
"model_20120731_787433291.xml",43,3,6,147.366666666667,0.194444444444444,1
"model_20120731_787433291.xml",43,3,10,145.3,0.194444444444444,1
"model_20120801_1784537083.xml",12,0,1,129.466666666667,1,1
"model_20120801_1784537083.xml",12,0,2,123.033333333333,0.666666666666667,1
"model_20120801_1784537083.xml",12,0,4,115.233333333333,0.555555555555556,1
"model_20120801_1784537083.xml",12,0,6,114.1,0.5,1
"model_20120801_1784537083.xml",12,0,10,114,0.5,1
"model_20120806_904481092.xml",17,1,1,130.3,1,1
"model_20120806_904481092.xml",17,1,2,130.433333333333,0.666666666666667,1
"model_20120806_904481092.xml",17,1,4,125.1,0.527777777777778,1
"model_20120806_904481092.xml",17,1,6,121.3,0.483333333333333,1
"model_20120806_904481092.xml",17,1,10,114.8,0.441666666666667,1
"model_20120822_650185552.xml",25,6,1,176.9,1,1
"model_20120822_650185552.xml",25,6,2,152.566666666667,0.616666666666667,1
"model_20120822_650185552.xml",25,6,4,138.533333333333,0.555555555555556,0.833333333333333
"model_20120822_650185552.xml",25,6,6,130.166666666667,0.472222222222222,0.833333333333333
"model_20120822_650185552.xml",25,6,10,125.433333333333,0.345238095238095,1
"model_20120823_304633016.xml",16,7,1,137.733333333333,1,1
"model_20120823_304633016.xml",16,7,2,129.133333333333,0.666666666666667,1
"model_20120823_304633016.xml",16,7,4,123.2,0.5,1
"model_20120823_304633016.xml",16,7,6,126.7,0.5,1
"model_20120823_304633016.xml",16,7,10,123.466666666667,0.458333333333333,1
"model_20120824_761159432.xml",23,4,1,154.233333333333,1,0.983333333333333
"model_20120824_761159432.xml",23,4,2,139.2,0.611111111111111,0.916666666666667
"model_20120824_761159432.xml",23,4,4,128.366666666667,0.5,0.85
"model_20120824_761159432.xml",23,4,6,119.8,0.333333333333333,1
"model_20120824_761159432.xml",23,4,10,122.8,0.333333333333333,1
"model_20120828_1516795545.xml",13,0,1,119.666666666667,1,1
"model_20120828_1516795545.xml",13,0,2,116.933333333333,0.666666666666667,1
"model_20120828_1516795545.xml",13,0,4,113.866666666667,0.555555555555556,1
"model_20120828_1516795545.xml",13,0,6,110.466666666667,0.5,1
"model_20120828_1516795545.xml",13,0,10,108.9,0.5,1
"model_20120829_1418879889.xml",10,0,1,119.8,1,1
"model_20120829_1418879889.xml",10,0,2,121.533333333333,0.666666666666667,1
"model_20120829_1418879889.xml",10,0,4,115.733333333333,0.555555555555556,1
"model_20120829_1418879889.xml",10,0,6,113.466666666667,0.511111111111111,1
"model_20120829_1418879889.xml",10,0,10,110.9,0.511111111111111,1
"model_20120829_191972511.xml",168,46,1,514.233333333333,1,1
"model_20120829_191972511.xml",168,46,2,483.2,0.553585858585859,0.966666666666667
"model_20120829_191972511.xml",168,46,4,439.433333333333,0.344737484737485,0.966666666666667
"model_20120829_191972511.xml",168,46,6,404.1,0.294444444444444,0.911111111111111
"model_20120829_191972511.xml",168,46,10,293.9,0.189285714285714,0.833333333333333
"model_20120829_28461699.xml",11,2,1,130.933333333333,1,1
"model_20120829_28461699.xml",11,2,2,126.066666666667,0.666666666666667,1
"model_20120829_28461699.xml",11,2,4,114.433333333333,0.555555555555556,1
"model_20120829_28461699.xml",11,2,6,115.3,0.511111111111111,1
"model_20120829_28461699.xml",11,2,10,116.4,0.511111111111111,1
"model_20120829_881090911.xml",10,0,1,120.833333333333,1,1
"model_20120829_881090911.xml",10,0,2,118.466666666667,0.666666666666667,1
"model_20120829_881090911.xml",10,0,4,112.933333333333,0.555555555555556,1
"model_20120829_881090911.xml",10,0,6,111.833333333333,0.511111111111111,1
"model_20120829_881090911.xml",10,0,10,109.166666666667,0.511111111111111,1
"model_20120902_865058601.xml",19,0,1,141.033333333333,1,1
"model_20120902_865058601.xml",19,0,2,134.3,0.666666666666667,1
"model_20120902_865058601.xml",19,0,4,132.2,0.555555555555556,1
"model_20120902_865058601.xml",19,0,6,124.633333333333,0.466666666666667,1
"model_20120902_865058601.xml",19,0,10,118.3,0.437037037037037,1
"model_20120904_1604580471.xml",13,0,1,129,1,1
"model_20120904_1604580471.xml",13,0,2,124.233333333333,0.766666666666667,0.933333333333333
"model_20120904_1604580471.xml",13,0,4,115.5,0.666666666666667,0.833333333333333
"model_20120904_1604580471.xml",13,0,6,114.633333333333,0.555555555555556,1
"model_20120904_1604580471.xml",13,0,10,113.133333333333,0.555555555555556,1
"model_20120905_104354355.xml",13,0,1,110.7,1,1
"model_20120905_104354355.xml",13,0,2,108.433333333333,0.666666666666667,1
"model_20120905_104354355.xml",13,0,4,107.9,0.555555555555556,1
"model_20120905_104354355.xml",13,0,6,106.3,0.5,1
"model_20120905_104354355.xml",13,0,10,106.666666666667,0.5,1
"model_20120909_341305614.xml",32,2,1,170.4,1,1
"model_20120909_341305614.xml",32,2,2,158.3,0.5,1
"model_20120909_341305614.xml",32,2,4,141.466666666667,0.305555555555556,1
"model_20120909_341305614.xml",32,2,6,140.333333333333,0.261111111111111,1
"model_20120909_341305614.xml",32,2,10,130.7,0.189814814814815,1
"model_20120915_487659597.xml",20,1,1,160.5,1,0.983333333333333
"model_20120915_487659597.xml",20,1,2,148.033333333333,0.566666666666667,0.958333333333333
"model_20120915_487659597.xml",20,1,4,142.5,0.464444444444444,0.975
"model_20120915_487659597.xml",20,1,6,125.5,0.315555555555556,1
"model_20120915_487659597.xml",20,1,10,123.033333333333,0.315555555555556,1
"model_20120920_383492576.xml",11,1,1,112.566666666667,1,1
"model_20120920_383492576.xml",11,1,2,109.333333333333,0.666666666666667,1
"model_20120920_383492576.xml",11,1,4,105.7,0.555555555555556,1
"model_20120920_383492576.xml",11,1,6,107.8,0.511111111111111,1
"model_20120920_383492576.xml",11,1,10,103.2,0.511111111111111,1
"model_20121015_1348696629.xml",10,1,1,127.433333333333,1,1
"model_20121015_1348696629.xml",10,1,2,124.733333333333,0.666666666666667,1
"model_20121015_1348696629.xml",10,1,4,115.166666666667,0.555555555555556,1
"model_20121015_1348696629.xml",10,1,6,115.733333333333,0.511111111111111,1
"model_20121015_1348696629.xml",10,1,10,115.533333333333,0.511111111111111,1
"model_20121017_2007593800.xml",10,0,1,117.733333333333,1,1
"model_20121017_2007593800.xml",10,0,2,114.833333333333,0.666666666666667,1
"model_20121017_2007593800.xml",10,0,4,109.766666666667,0.555555555555556,1
"model_20121017_2007593800.xml",10,0,6,108.333333333333,0.511111111111111,1
"model_20121017_2007593800.xml",10,0,10,110.7,0.511111111111111,1
"model_20121018_1186774722.xml",16,0,1,123.733333333333,1,1
"model_20121018_1186774722.xml",16,0,2,120.133333333333,0.666666666666667,1
"model_20121018_1186774722.xml",16,0,4,111.466666666667,0.5,1
"model_20121018_1186774722.xml",16,0,6,114.733333333333,0.5,1
"model_20121018_1186774722.xml",16,0,10,110.766666666667,0.458333333333333,1
"model_20121018_1495134161.xml",17,0,1,131.2,1,1
"model_20121018_1495134161.xml",17,0,2,122.4,0.666666666666667,1
"model_20121018_1495134161.xml",17,0,4,119.233333333333,0.527777777777778,1
"model_20121018_1495134161.xml",17,0,6,118.333333333333,0.483333333333333,1
"model_20121018_1495134161.xml",17,0,10,115.433333333333,0.441666666666667,1
"model_20121018_1550648286.xml",16,0,1,124.933333333333,1,1
"model_20121018_1550648286.xml",16,0,2,117.733333333333,0.666666666666667,1
"model_20121018_1550648286.xml",16,0,4,116.1,0.5,1
"model_20121018_1550648286.xml",16,0,6,112.533333333333,0.5,1
"model_20121018_1550648286.xml",16,0,10,113.2,0.458333333333333,1
"model_20121018_1578042435.xml",17,0,1,131.666666666667,1,1
"model_20121018_1578042435.xml",17,0,2,127.933333333333,0.75,1
"model_20121018_1578042435.xml",17,0,4,118.7,0.611111111111111,1
"model_20121018_1578042435.xml",17,0,6,118.366666666667,0.566666666666667,1
"model_20121018_1578042435.xml",17,0,10,111.666666666667,0.483333333333333,1
"model_20121018_1639434192.xml",17,0,1,131.633333333333,1,1
"model_20121018_1639434192.xml",17,0,2,127.4,0.666666666666667,1
"model_20121018_1639434192.xml",17,0,4,118.966666666667,0.527777777777778,1
"model_20121018_1639434192.xml",17,0,6,117.1,0.483333333333333,1
"model_20121018_1639434192.xml",17,0,10,114.233333333333,0.441666666666667,1
"model_20121018_1701181193.xml",17,0,1,132.833333333333,1,1
"model_20121018_1701181193.xml",17,0,2,131.833333333333,0.666666666666667,1
"model_20121018_1701181193.xml",17,0,4,124.633333333333,0.527777777777778,1
"model_20121018_1701181193.xml",17,0,6,117.933333333333,0.483333333333333,1
"model_20121018_1701181193.xml",17,0,10,116.733333333333,0.441666666666667,1
"model_20121018_1875808662.xml",16,0,1,125.733333333333,1,1
"model_20121018_1875808662.xml",16,0,2,120.9,0.666666666666667,1
"model_20121018_1875808662.xml",16,0,4,117.966666666667,0.5,1
"model_20121018_1875808662.xml",16,0,6,118.9,0.5,1
"model_20121018_1875808662.xml",16,0,10,113.1,0.458333333333333,1
"model_20121018_1970318852.xml",16,0,1,124.333333333333,1,1
"model_20121018_1970318852.xml",16,0,2,119.566666666667,0.666666666666667,1
"model_20121018_1970318852.xml",16,0,4,115.633333333333,0.5,1
"model_20121018_1970318852.xml",16,0,6,116.666666666667,0.5,1
"model_20121018_1970318852.xml",16,0,10,112.433333333333,0.458333333333333,1
"model_20121018_201916182.xml",16,0,1,125.066666666667,1,1
"model_20121018_201916182.xml",16,0,2,118.566666666667,0.666666666666667,1
"model_20121018_201916182.xml",16,0,4,117.833333333333,0.5,1
"model_20121018_201916182.xml",16,0,6,112.9,0.5,1
"model_20121018_201916182.xml",16,0,10,114.866666666667,0.458333333333333,1
"model_20121018_242475712.xml",16,0,1,124.933333333333,1,1
"model_20121018_242475712.xml",16,0,2,119.1,0.666666666666667,1
"model_20121018_242475712.xml",16,0,4,120.733333333333,0.5,1
"model_20121018_242475712.xml",16,0,6,115.866666666667,0.5,1
"model_20121018_242475712.xml",16,0,10,115.6,0.458333333333333,1
"model_20121018_271963732.xml",16,0,1,124.433333333333,1,1
"model_20121018_271963732.xml",16,0,2,125.9,0.666666666666667,1
"model_20121018_271963732.xml",16,0,4,115.1,0.5,1
"model_20121018_271963732.xml",16,0,6,118.533333333333,0.5,1
"model_20121018_271963732.xml",16,0,10,113.066666666667,0.458333333333333,1
"model_20121018_436901160.xml",16,0,1,125.6,1,1
"model_20121018_436901160.xml",16,0,2,122.3,0.666666666666667,1
"model_20121018_436901160.xml",16,0,4,116.966666666667,0.5,1
"model_20121018_436901160.xml",16,0,6,112.466666666667,0.5,1
"model_20121018_436901160.xml",16,0,10,111.833333333333,0.458333333333333,1
"model_20121018_795335675.xml",16,0,1,127.7,1,1
